"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
28-11 13:10:34,1.611,0.658,97.618,0.096,0.0,0.017,16868175872.0,456454144.0,21720256512.0,11516145664.0,19893.083,14039.183,0.0,12.500,java / 0%,java / 2683006976%
28-11 13:11:34,1.564,0.668,97.659,0.093,0.0,0.016,16881901568.0,456454144.0,21726007296.0,11496669184.0,18974.317,13555.317,0.0,11.567,java / 0%,java / 2683006976%
28-11 13:12:34,1.623,0.651,97.631,0.077,0.0,0.018,16882192384.0,456458240.0,21732003840.0,11490377728.0,18880.017,13879.383,0.0,11.700,java / 0%,java / 2683006976%
28-11 13:13:34,2.357,0.720,96.722,0.182,0.0,0.020,16878686208.0,456458240.0,21726892032.0,11498995712.0,19030.233,13647.867,0.0,20.183,java / 0%,java / 2683006976%
28-11 13:14:34,1.640,0.664,97.564,0.114,0.0,0.017,16867631104.0,456458240.0,21721067520.0,11515875328.0,19328.983,13649.233,0.0,14.833,java / 0%,java / 2683006976%
28-11 13:15:34,1.623,0.677,97.590,0.089,0.0,0.020,16868245504.0,456458240.0,21727162368.0,11509166080.0,19145.667,13859.233,0.0,13.200,java / 0%,java / 2683006976%
28-11 13:16:34,1.693,0.679,97.513,0.096,0.0,0.019,16894504960.0,456458240.0,21733531648.0,11476537344.0,19067.233,13667.567,0.0,10.983,java / 0%,java / 2683006976%
28-11 13:17:34,1.601,0.668,97.616,0.096,0.0,0.019,16875479040.0,456458240.0,21739528192.0,11489566720.0,19095.033,13516.017,0.0,12.317,java / 0%,java / 2683006976%
28-11 13:18:34,1.610,0.691,97.588,0.091,0.0,0.020,16864772096.0,456462336.0,21744488448.0,11495309312.0,19127.467,13690.517,0.0,12.067,java / 0%,java / 2683006976%
28-11 13:19:34,1.592,0.651,97.648,0.089,0.0,0.020,16878870528.0,456462336.0,21738184704.0,11487514624.0,19423.317,14072.733,0.0,13.550,java / 0%,java / 2683006976%
28-11 13:20:34,1.650,0.660,97.572,0.098,0.0,0.019,16880480256.0,456462336.0,21731639296.0,11492450304.0,19455.533,14265.583,0.0,13.150,java / 0%,java / 2683006976%
28-11 13:21:34,1.527,0.664,97.713,0.079,0.0,0.017,16875835392.0,456462336.0,21737758720.0,11490975744.0,19103.750,13641.417,0.0,12.283,java / 0%,java / 2683006976%
28-11 13:22:34,1.579,0.662,97.656,0.085,0.0,0.019,16885964800.0,456462336.0,21744525312.0,11474079744.0,19088.950,13674.183,0.0,11.667,java / 0%,java / 2683006976%
28-11 13:23:34,2.127,0.698,97.051,0.107,0.0,0.017,16876433408.0,456462336.0,21752463360.0,11475673088.0,18930.033,13406.417,0.0,12.467,java / 0%,java / 2683006976%
28-11 13:24:34,1.619,0.664,97.586,0.112,0.0,0.020,16867708928.0,456462336.0,21757820928.0,11479040000.0,19015.483,13710.800,0.0,13.467,java / 0%,java / 2683006976%
28-11 13:25:34,1.603,0.653,97.640,0.088,0.0,0.017,16869654528.0,456462336.0,21751443456.0,11483471872.0,19732.667,14413.583,0.0,12.600,java / 0%,java / 2683006976%
28-11 13:26:34,1.637,0.670,97.572,0.102,0.0,0.018,16862564352.0,456462336.0,21745422336.0,11496583168.0,18836.383,13478.967,0.0,11.450,java / 0%,java / 2683006976%
28-11 13:27:34,1.560,0.644,97.663,0.115,0.0,0.018,16854917120.0,456462336.0,21751676928.0,11497975808.0,19697.883,14110.717,0.0,11.900,java / 0%,java / 2683006976%
28-11 13:28:34,1.778,0.712,97.388,0.104,0.0,0.017,16874266624.0,456462336.0,21756502016.0,11473801216.0,19039.433,13852.017,0.0,12.067,java / 0%,java / 2683006976%
28-11 13:29:34,1.658,0.672,97.564,0.087,0.0,0.020,16911540224.0,456462336.0,21762498560.0,11430531072.0,19597.900,13568.517,0.0,13.533,java / 0%,java / 2683006976%
28-11 13:30:34,1.597,0.663,97.619,0.101,0.0,0.020,16922775552.0,456462336.0,21769342976.0,11412451328.0,19104.950,14051.850,0.0,12.100,java / 0%,java / 2683019264%
28-11 13:31:34,1.593,0.646,97.659,0.083,0.0,0.019,16911110144.0,456462336.0,21762510848.0,11430948864.0,19005.983,13304.400,0.0,11.750,java / 0%,java / 2683019264%
28-11 13:32:34,1.593,0.639,97.672,0.076,0.0,0.019,16915566592.0,456462336.0,21756116992.0,11432886272.0,18873.383,13620.700,0.0,12.250,java / 0%,java / 2683015168%
28-11 13:33:34,2.001,0.688,97.200,0.093,0.0,0.019,16888193024.0,456462336.0,21763219456.0,11453157376.0,19255.483,13569.0,0.0,12.683,java / 0%,java / 2683015168%
28-11 13:34:34,1.570,0.653,97.662,0.095,0.0,0.020,16874319872.0,456462336.0,21768953856.0,11461296128.0,19132.983,13879.967,0.0,13.483,java / 0%,java / 2683019264%
28-11 13:35:34,1.567,0.662,97.671,0.081,0.0,0.020,16871071744.0,456466432.0,21775183872.0,11458310144.0,19615.933,13967.433,0.0,12.283,java / 0%,java / 2683019264%
28-11 13:36:34,1.680,0.668,97.534,0.099,0.0,0.020,16874532864.0,456466432.0,21781954560.0,11448078336.0,18949.950,13512.750,0.0,12.283,java / 0%,java / 2683019264%
28-11 13:37:34,1.605,0.657,97.618,0.100,0.0,0.020,16875397120.0,456466432.0,21775491072.0,11453677568.0,19427.433,14035.100,0.0,11.450,java / 0%,java / 2683019264%
28-11 13:38:34,1.649,0.722,97.512,0.100,0.0,0.017,16891764736.0,456466432.0,21769084928.0,11443716096.0,19228.200,14054.883,0.0,12.217,java / 0%,java / 2683019264%
28-11 13:39:34,1.583,0.644,97.653,0.102,0.0,0.019,16875798528.0,456466432.0,21774422016.0,11454345216.0,18209.917,13445.800,0.0,13.700,java / 0%,java / 2683019264%
28-11 13:40:34,1.617,0.680,97.600,0.085,0.0,0.018,16875024384.0,456466432.0,21780402176.0,11449139200.0,19371.783,14077.617,0.0,11.850,java / 0%,java / 2683019264%
28-11 13:41:34,1.604,0.661,97.658,0.057,0.0,0.020,16864108544.0,456466432.0,21781151744.0,11459305472.0,19120.517,13611.967,0.0,12.017,java / 0%,java / 2683019264%
28-11 13:42:34,1.610,0.662,97.612,0.098,0.0,0.018,16857853952.0,456466432.0,21778608128.0,11468103680.0,19200.800,13841.233,0.0,12.133,java / 0%,java / 2683019264%
28-11 13:43:34,2.089,0.708,97.068,0.116,0.0,0.019,16883306496.0,456466432.0,21780914176.0,11440345088.0,19090.733,13623.567,0.0,13.400,java / 0%,java / 2683019264%
28-11 13:44:34,1.988,0.678,97.114,0.202,0.0,0.017,16875122688.0,456466432.0,21776928768.0,11452514304.0,19212.783,13588.650,0.0,19.567,java / 0%,java / 2683019264%
28-11 13:45:34,1.629,0.658,97.612,0.079,0.0,0.022,16892018688.0,456466432.0,21782474752.0,11430072320.0,19286.833,13900.900,0.0,12.833,java / 0%,java / 2683019264%
28-11 13:46:34,1.604,0.656,97.624,0.097,0.0,0.019,16885407744.0,456466432.0,21788336128.0,11430821888.0,19405.683,14031.933,0.0,11.550,java / 0%,java / 2683019264%
28-11 13:47:34,1.606,0.637,97.647,0.091,0.0,0.019,16899547136.0,456466432.0,21794078720.0,11410939904.0,18890.333,13447.950,0.0,11.483,java / 0%,java / 2683019264%
28-11 13:48:34,1.622,0.716,97.540,0.102,0.0,0.020,16896000000.0,456466432.0,21757890560.0,11450675200.0,19248.783,13658.133,0.0,12.767,java / 0%,java / 2683019264%
28-11 13:49:34,1.880,0.687,97.273,0.139,0.0,0.021,16880893952.0,456466432.0,21752205312.0,11471466496.0,19299.433,14057.283,0.0,18.767,java / 0%,java / 2683019264%
28-11 13:50:34,1.613,0.660,97.611,0.099,0.0,0.017,16869711872.0,456466432.0,21745700864.0,11489153024.0,18389.217,13553.500,0.0,13.183,java / 0%,java / 2683064320%
28-11 13:51:34,1.591,0.669,97.634,0.088,0.0,0.017,16876564480.0,456466432.0,21751160832.0,11476840448.0,18878.733,13660.0,0.0,11.317,java / 0%,java / 2683019264%
28-11 13:52:34,1.608,0.651,97.612,0.109,0.0,0.020,16878673920.0,456466432.0,21756768256.0,11469123584.0,19169.917,13575.567,0.0,11.683,java / 0%,java / 2683019264%
28-11 13:53:34,2.201,0.736,96.921,0.124,0.0,0.018,16881967104.0,456466432.0,21758504960.0,11464093696.0,18249.883,13423.333,0.0,15.450,java / 0%,java / 2683019264%
28-11 13:54:34,1.602,0.669,97.631,0.081,0.0,0.017,16869941248.0,456466432.0,21765287936.0,11469336576.0,19362.167,13691.150,0.0,12.583,java / 0%,java / 2683019264%
28-11 13:55:34,1.684,0.656,97.546,0.094,0.0,0.020,16888684544.0,456466432.0,21758775296.0,11457105920.0,19155.867,14017.333,0.0,12.983,java / 0%,java / 2683019264%
28-11 13:56:34,1.640,0.672,97.591,0.077,0.0,0.020,16885624832.0,456466432.0,21752373248.0,11466567680.0,19336.833,13539.750,0.0,12.283,java / 0%,java / 2683023360%
28-11 13:57:34,1.541,0.654,97.700,0.084,0.0,0.020,16875212800.0,456466432.0,21757431808.0,11471921152.0,19127.767,13686.033,0.0,11.400,java / 0%,java / 2683006976%
28-11 13:58:34,1.619,0.706,97.562,0.096,0.0,0.017,16880119808.0,456466432.0,21763301376.0,11461144576.0,19123.0,13634.133,0.0,11.667,java / 0%,java / 2683011072%
28-11 13:59:34,1.658,0.665,97.553,0.105,0.0,0.018,16868597760.0,456466432.0,21765111808.0,11470856192.0,19033.317,13475.500,0.0,14.150,java / 0%,java / 2683011072%
28-11 14:00:34,1.631,0.678,97.571,0.100,0.0,0.020,16865423360.0,456466432.0,21762322432.0,11476819968.0,19303.483,14046.633,0.0,12.083,java / 0%,java / 2683011072%
28-11 14:01:34,1.605,0.653,97.607,0.116,0.0,0.018,16865878016.0,456466432.0,21755834368.0,11482853376.0,19131.467,13575.217,0.0,12.017,java / 0%,java / 2683011072%
28-11 14:02:34,1.633,0.669,97.585,0.095,0.0,0.017,16869470208.0,456466432.0,21748232192.0,11486863360.0,18988.067,13503.700,0.0,11.950,java / 0%,java / 2683011072%
28-11 14:03:34,2.756,0.701,96.440,0.086,0.0,0.018,16862916608.0,456466432.0,21767880704.0,11473768448.0,19089.500,13623.100,0.0,15.183,java / 1%,java / 2683002880%
28-11 14:04:34,1.667,0.680,97.539,0.098,0.0,0.017,16897724416.0,456466432.0,21773352960.0,11433488384.0,19090.467,13838.800,0.0,12.867,java / 0%,java / 2683052032%
28-11 14:05:34,1.633,0.654,97.592,0.101,0.0,0.020,16888885248.0,456470528.0,21771030528.0,11444645888.0,19760.200,14436.800,0.0,11.900,java / 0%,java / 2683002880%
28-11 14:06:34,1.636,0.648,97.605,0.091,0.0,0.019,16877805568.0,456470528.0,21778202624.0,11448553472.0,19026.267,13682.183,0.0,11.467,java / 0%,java / 2683002880%
28-11 14:07:34,1.621,0.654,97.616,0.091,0.0,0.019,16870944768.0,456470528.0,21771493376.0,11462123520.0,18939.783,13418.400,0.0,11.450,java / 0%,java / 2683002880%
28-11 14:08:34,1.907,0.731,97.203,0.139,0.0,0.020,16881336320.0,456470528.0,21648388096.0,11574837248.0,19144.283,13648.033,0.0,19.600,java / 0%,java / 2683023360%
28-11 14:09:34,1.615,0.659,97.623,0.084,0.0,0.019,16882761728.0,456470528.0,21654503424.0,11567296512.0,19195.800,13638.983,0.0,16.683,java / 0%,java / 2683002880%
28-11 14:10:34,1.623,0.661,97.596,0.101,0.0,0.019,16868339712.0,456470528.0,21660172288.0,11576049664.0,19640.533,14335.833,0.0,12.067,java / 0%,java / 2683002880%
28-11 14:11:34,1.577,0.668,97.639,0.097,0.0,0.019,16898007040.0,456470528.0,21666177024.0,11540377600.0,19209.783,13672.617,0.0,11.517,java / 0%,java / 2683002880%
28-11 14:12:34,1.612,0.653,97.621,0.097,0.0,0.018,16885415936.0,456470528.0,21672837120.0,11546308608.0,18959.650,13458.500,0.0,11.800,java / 0%,java / 2683002880%
28-11 14:13:34,2.291,0.731,96.744,0.215,0.0,0.018,16885497856.0,456470528.0,21564030976.0,11655032832.0,19974.067,13690.133,0.0,19.100,java / 0%,java / 2683002880%
28-11 14:14:34,1.621,0.658,97.601,0.102,0.0,0.017,16869330944.0,456470528.0,21556686848.0,11678543872.0,19191.933,13637.683,0.0,13.950,java / 0%,java / 2683002880%
28-11 14:15:34,1.628,0.665,97.583,0.105,0.001,0.018,16859803648.0,456474624.0,21562736640.0,11682017280.0,19434.367,13895.417,0.0,12.533,java / 0%,java / 2683002880%
28-11 14:16:34,1.542,0.671,97.656,0.111,0.0,0.020,16859631616.0,456474624.0,21568606208.0,11676319744.0,19000.650,13678.150,0.0,11.433,java / 0%,java / 2683002880%
28-11 14:17:34,1.564,0.658,97.654,0.105,0.0,0.020,16865832960.0,456474624.0,21574344704.0,11664379904.0,19332.217,13860.217,0.0,10.917,java / 0%,java / 2683002880%
28-11 14:18:34,1.595,0.702,97.557,0.129,0.0,0.017,16863727616.0,456474624.0,21581266944.0,11659563008.0,19015.967,13668.850,0.0,11.833,java / 0%,java / 2683002880%
28-11 14:19:34,1.612,0.662,97.576,0.130,0.0,0.020,16869330944.0,456474624.0,21574692864.0,11660533760.0,19211.333,13632.967,0.0,14.100,java / 0%,java / 2683002880%
28-11 14:20:34,1.640,0.678,97.565,0.098,0.0,0.019,16875442176.0,456474624.0,21567303680.0,11661811712.0,19187.700,13857.267,0.0,12.500,java / 0%,java / 2683002880%
28-11 14:21:34,1.580,0.655,97.654,0.094,0.0,0.016,16880922624.0,456474624.0,21573419008.0,11650215936.0,19168.950,13676.833,0.0,10.800,java / 0%,java / 2683002880%
28-11 14:22:34,1.603,0.660,97.616,0.102,0.0,0.020,16866156544.0,456474624.0,21579284480.0,11659116544.0,19041.550,13454.833,0.0,11.367,java / 0%,java / 2683002880%
28-11 14:23:34,2.136,0.721,97.026,0.099,0.0,0.018,16879771648.0,456474624.0,21594599424.0,11630186496.0,19258.750,13922.633,0.0,12.400,java / 0%,java / 2683002880%
28-11 14:24:34,1.579,0.657,97.659,0.086,0.0,0.020,16883806208.0,456474624.0,21601783808.0,11618967552.0,18772.133,13569.333,0.0,11.700,java / 0%,java / 2683060224%
28-11 14:25:34,1.611,0.645,97.602,0.121,0.0,0.021,16874057728.0,456474624.0,21594988544.0,11635511296.0,19371.983,14061.550,0.0,12.133,java / 0%,java / 2683039744%
28-11 14:26:34,1.610,0.667,97.599,0.104,0.0,0.020,16873545728.0,456474624.0,21587648512.0,11643363328.0,19407.833,13886.617,0.0,11.817,java / 0%,java / 2683002880%
28-11 14:27:34,1.604,0.656,97.621,0.100,0.0,0.018,16864251904.0,456474624.0,21594701824.0,11645603840.0,19394.867,14105.683,0.0,11.783,java / 0%,java / 2683002880%
28-11 14:28:34,1.625,0.720,97.534,0.103,0.0,0.018,16882987008.0,456474624.0,21599494144.0,11622076416.0,19698.633,13637.700,0.0,11.033,java / 0%,java / 2683002880%
28-11 14:29:34,1.570,0.656,97.630,0.124,0.0,0.020,16872251392.0,456478720.0,21605367808.0,11626934272.0,18405.700,13887.083,0.0,12.983,java / 0%,java / 2683002880%
28-11 14:30:34,1.612,0.655,97.619,0.094,0.0,0.020,16867725312.0,456478720.0,21611573248.0,11625254912.0,19468.550,14013.083,0.0,11.717,java / 0%,java / 2683002880%
28-11 14:31:34,1.604,0.662,97.635,0.080,0.0,0.018,16868147200.0,456478720.0,21604741120.0,11631665152.0,19182.017,14036.583,0.0,11.267,java / 0%,java / 2683002880%
28-11 14:32:34,2.016,0.690,97.081,0.194,0.0,0.020,16869236736.0,456478720.0,21601562624.0,11633754112.0,19002.600,13440.550,0.0,20.817,java / 0%,java / 2683002880%
28-11 14:33:34,2.102,0.701,97.105,0.074,0.0,0.018,16876285952.0,456478720.0,21609492480.0,11618775040.0,18843.733,13574.783,0.0,13.400,java / 0%,java / 2683002880%
28-11 14:34:34,1.580,0.652,97.657,0.092,0.0,0.020,16868241408.0,456478720.0,21615489024.0,11620823040.0,19346.300,13574.550,0.0,12.783,java / 0%,java / 2683002880%
28-11 14:35:34,1.626,0.668,97.579,0.107,0.0,0.020,16863244288.0,456478720.0,21620617216.0,11620691968.0,19006.833,13805.233,0.0,10.967,java / 0%,java / 2683002880%
28-11 14:36:34,1.657,0.664,97.551,0.111,0.0,0.018,16878718976.0,456478720.0,21622415360.0,11603419136.0,19317.583,13671.933,0.0,11.533,java / 0%,java / 2683002880%
28-11 14:37:34,1.970,0.694,97.122,0.194,0.0,0.020,16881721344.0,456478720.0,21616902144.0,11605929984.0,18944.050,13653.083,0.0,20.067,java / 0%,java / 2683002880%
28-11 14:38:34,1.618,0.713,97.556,0.093,0.0,0.020,16868536320.0,456478720.0,21610901504.0,11625115648.0,19375.150,13920.233,0.0,12.233,java / 0%,java / 2683002880%
28-11 14:39:34,1.616,0.656,97.599,0.109,0.0,0.021,16879616000.0,456478720.0,21617020928.0,11607916544.0,19027.633,13619.917,0.0,13.617,java / 0%,java / 2683002880%
28-11 14:40:34,1.625,0.664,97.594,0.098,0.0,0.019,16883687424.0,456478720.0,21622984704.0,11597881344.0,19346.133,13973.917,0.0,12.250,java / 0%,java / 2683011072%
28-11 14:41:34,1.665,0.664,97.546,0.105,0.0,0.020,16897171456.0,456478720.0,21627781120.0,11579600896.0,18932.483,13488.967,0.0,11.783,java / 0%,java / 2683011072%
28-11 14:42:34,1.601,0.648,97.634,0.100,0.0,0.017,16888016896.0,456478720.0,21633904640.0,11582631936.0,19289.950,13656.500,0.0,10.950,java / 0%,java / 2683011072%
28-11 14:43:34,2.451,0.710,96.635,0.187,0.0,0.017,16907468800.0,456478720.0,21631176704.0,11565907968.0,19415.350,13870.417,0.0,22.350,java / 1%,java / 2683011072%
28-11 14:44:34,1.595,0.657,97.618,0.115,0.0,0.015,16896970752.0,456478720.0,21625446400.0,11582136320.0,18355.417,13686.150,0.0,12.917,java / 0%,java / 2683011072%
28-11 14:45:34,1.602,0.646,97.650,0.084,0.0,0.017,16885776384.0,456478720.0,21631647744.0,11587129344.0,19333.567,14037.733,0.0,11.367,java / 0%,java / 2683011072%
28-11 14:46:34,1.564,0.647,97.686,0.083,0.0,0.020,16861990912.0,456478720.0,21637386240.0,11605176320.0,18679.567,13815.433,0.0,11.383,java / 0%,java / 2683011072%
28-11 14:47:34,1.594,0.663,97.635,0.091,0.0,0.018,16863305728.0,456482816.0,21642698752.0,11598544896.0,19089.233,13622.583,0.0,11.167,java / 0%,java / 2683011072%
28-11 14:48:34,1.608,0.717,97.548,0.108,0.0,0.020,16871276544.0,456482816.0,21648691200.0,11584581632.0,19373.017,14081.817,0.0,11.533,java / 0%,java / 2683011072%
28-11 14:49:34,1.599,0.658,97.607,0.117,0.0,0.019,16873889792.0,456482816.0,21641961472.0,11588698112.0,19110.500,13499.883,0.0,12.583,java / 0%,java / 2683011072%
28-11 14:50:34,1.642,0.662,97.557,0.119,0.0,0.020,16862883840.0,456482816.0,21636395008.0,11605270528.0,19090.467,13997.717,0.0,12.450,java / 0%,java / 2683052032%
28-11 14:51:34,1.617,0.672,97.597,0.096,0.0,0.018,16885170176.0,456482816.0,21642522624.0,11576856576.0,19022.850,13467.217,0.0,11.483,java / 0%,java / 2683011072%
28-11 14:52:34,1.597,0.654,97.634,0.098,0.0,0.017,16864182272.0,456482816.0,21648125952.0,11592241152.0,18821.433,13631.400,0.0,10.767,java / 0%,java / 2683011072%
28-11 14:53:34,2.064,0.702,97.101,0.114,0.0,0.019,16880721920.0,456486912.0,21655089152.0,11568734208.0,19488.600,14010.817,0.0,12.783,java / 0%,java / 2683011072%
28-11 14:54:34,1.610,0.666,97.578,0.128,0.0,0.018,16873844736.0,456486912.0,21661085696.0,11569614848.0,19122.683,13923.050,0.0,13.050,java / 0%,java / 2683011072%
28-11 14:55:34,1.636,0.655,97.569,0.123,0.0,0.017,16864354304.0,456486912.0,21654720512.0,11585470464.0,19421.567,13912.367,0.0,11.900,java / 0%,java / 2683011072%
28-11 14:56:34,2.004,0.694,97.080,0.203,0.0,0.019,16864591872.0,456486912.0,21650223104.0,11589730304.0,18791.450,13449.067,0.0,20.467,java / 0%,java / 2683011072%
28-11 14:57:34,1.597,0.649,97.624,0.111,0.0,0.020,16882102272.0,456486912.0,21656080384.0,11566362624.0,19251.417,13630.367,0.0,13.117,java / 0%,java / 2683011072%
28-11 14:58:34,1.606,0.702,97.574,0.100,0.0,0.018,16869654528.0,456486912.0,21662085120.0,11572805632.0,18911.567,13642.350,0.0,11.733,java / 0%,java / 2683011072%
28-11 14:59:34,1.582,0.644,97.670,0.084,0.0,0.020,16884355072.0,456491008.0,21667250176.0,11552935936.0,19063.083,13477.500,0.0,12.667,java / 0%,java / 2683011072%
28-11 15:00:34,1.631,0.676,97.556,0.117,0.0,0.020,16881401856.0,456491008.0,21673598976.0,11549540352.0,19536.517,14474.683,0.0,12.700,java / 0%,java / 2683256832%
28-11 15:01:34,1.958,0.694,97.133,0.196,0.0,0.018,16879353856.0,456491008.0,21668102144.0,11557085184.0,19210.033,13876.350,0.0,20.350,java / 0%,java / 2683256832%
28-11 15:02:34,1.625,0.663,97.609,0.084,0.0,0.020,16868851712.0,456491008.0,21662261248.0,11573428224.0,19004.467,13655.917,0.0,13.233,java / 0%,java / 2683256832%
28-11 15:03:34,2.417,0.697,96.776,0.091,0.0,0.019,16871215104.0,456491008.0,21679165440.0,11554160640.0,19053.117,13643.850,0.0,13.317,java / 0%,java / 2683256832%
28-11 15:04:34,1.613,0.661,97.623,0.084,0.0,0.018,16871657472.0,456491008.0,21684072448.0,11548811264.0,18703.400,13309.250,0.0,13.200,java / 0%,java / 2683256832%
28-11 15:05:34,1.642,0.675,97.596,0.068,0.0,0.019,16862040064.0,456491008.0,21681635328.0,11560865792.0,19423.633,14025.783,0.0,11.517,java / 0%,java / 2683256832%
28-11 15:06:34,1.583,0.662,97.683,0.052,0.0,0.021,16873328640.0,456491008.0,21687754752.0,11543457792.0,19137.483,13603.883,0.0,10.933,java / 0%,java / 2683256832%
28-11 15:07:34,1.625,0.663,97.594,0.100,0.0,0.018,16872611840.0,456491008.0,21681041408.0,11550887936.0,19054.117,13482.250,0.0,12.183,java / 0%,java / 2683256832%
28-11 15:08:34,1.708,0.720,97.449,0.103,0.0,0.020,16909242368.0,456491008.0,21658685440.0,11536613376.0,19055.667,13619.150,0.0,11.983,java / 0%,java / 2683256832%
28-11 15:09:34,1.542,0.653,97.702,0.082,0.0,0.021,16889765888.0,456491008.0,21664669696.0,11550105600.0,19188.733,13858.900,0.0,14.233,java / 0%,java / 2683256832%
28-11 15:10:34,1.641,0.657,97.606,0.077,0.0,0.019,16885948416.0,456491008.0,21670359040.0,11548233728.0,19492.083,14401.983,0.0,12.700,java / 0%,java / 2683256832%
28-11 15:11:34,1.582,0.682,97.641,0.077,0.0,0.018,16864829440.0,456495104.0,21675397120.0,11564310528.0,19321.017,14063.467,0.0,11.850,java / 0%,java / 2683256832%
28-11 15:12:34,1.618,0.669,97.624,0.072,0.0,0.017,16879165440.0,456495104.0,21681516544.0,11543855104.0,18988.033,13474.800,0.0,11.767,java / 0%,java / 2683256832%
28-11 15:13:34,2.325,0.711,96.793,0.153,0.0,0.018,16868126720.0,456495104.0,21678276608.0,11558133760.0,19025.033,13626.0,0.0,18.767,java / 0%,java / 2683256832%
28-11 15:14:34,1.732,0.680,97.460,0.109,0.0,0.018,16915300352.0,456495104.0,21643071488.0,11546165248.0,19341.400,14009.083,0.0,13.783,java / 0%,java / 2683256832%
28-11 15:15:34,1.604,0.661,97.622,0.095,0.0,0.019,16903884800.0,456495104.0,21649416192.0,11551236096.0,18995.150,13891.517,0.0,12.550,java / 0%,java / 2683256832%
28-11 15:16:34,1.550,0.649,97.720,0.063,0.0,0.017,16879337472.0,456495104.0,21655154688.0,11570044928.0,19387.450,14037.450,0.0,11.217,java / 0%,java / 2683256832%
28-11 15:17:34,1.582,0.657,97.636,0.106,0.0,0.019,16889491456.0,456495104.0,21660188672.0,11554856960.0,18971.317,13708.067,0.0,11.650,java / 0%,java / 2683256832%
28-11 15:18:34,1.598,0.705,97.578,0.099,0.0,0.019,16896925696.0,456495104.0,21666185216.0,11541426176.0,17644.917,13553.417,0.0,12.050,java / 0%,java / 2683256832%
28-11 15:19:34,1.613,0.662,97.589,0.117,0.0,0.019,16893816832.0,456495104.0,21659844608.0,11550875648.0,19094.917,13681.883,0.0,13.433,java / 0%,java / 2683256832%
28-11 15:20:34,2.162,0.710,96.869,0.238,0.0,0.020,16900337664.0,456495104.0,21655674880.0,11548524544.0,19255.117,13867.600,0.0,24.250,java / 0%,java / 2683260928%
28-11 15:21:34,1.602,0.663,97.603,0.112,0.0,0.020,16895430656.0,456495104.0,21662760960.0,11546345472.0,19054.200,13643.883,0.0,14.033,java / 0%,java / 2683265024%
28-11 15:22:34,1.622,0.659,97.624,0.076,0.0,0.019,16892452864.0,456495104.0,21667647488.0,11544436736.0,19320.933,13989.600,0.0,11.950,java / 0%,java / 2683252736%
28-11 15:23:34,2.144,0.685,97.072,0.081,0.0,0.018,16884342784.0,456495104.0,21675528192.0,11544666112.0,18981.0,13466.617,0.0,12.433,java / 0%,java / 2683260928%
28-11 15:24:34,1.623,0.665,97.605,0.088,0.0,0.019,16892895232.0,456495104.0,21681651712.0,11529990144.0,19173.983,13670.467,0.0,13.600,java / 0%,java / 2683260928%
28-11 15:25:34,2.078,0.695,97.006,0.201,0.0,0.020,16888586240.0,456495104.0,21677117440.0,11538833408.0,19495.283,14437.450,0.0,23.450,java / 0%,java / 2683260928%
28-11 15:26:34,2.064,0.706,97.051,0.162,0.0,0.017,16894521344.0,456495104.0,21651165184.0,11558850560.0,19231.650,13936.417,0.0,23.900,java / 0%,java / 2683305984%
28-11 15:27:34,1.574,0.654,97.687,0.064,0.0,0.020,16882450432.0,456495104.0,21657550848.0,11564535808.0,19084.333,13621.867,0.0,10.833,java / 0%,java / 2683297792%
28-11 15:28:34,1.618,0.712,97.544,0.110,0.0,0.016,16892276736.0,456495104.0,21663842304.0,11548418048.0,19248.233,13906.450,0.0,12.817,java / 0%,java / 2683305984%
28-11 15:29:34,1.631,0.664,97.568,0.118,0.0,0.019,16903688192.0,456495104.0,21670178816.0,11530670080.0,19340.400,13559.417,0.0,13.450,java / 0%,java / 2683305984%
28-11 15:30:34,1.626,0.659,97.599,0.100,0.0,0.016,16880484352.0,456495104.0,21675274240.0,11548778496.0,19276.750,13975.267,0.0,11.217,java / 0%,java / 2683260928%
28-11 15:31:34,1.637,0.671,97.598,0.074,0.0,0.020,16893448192.0,456495104.0,21668691968.0,11542396928.0,19192.633,13900.750,0.0,12.100,java / 0%,java / 2683305984%
28-11 15:32:34,1.565,0.653,97.690,0.072,0.0,0.019,16881700864.0,456495104.0,21674962944.0,11547873280.0,18379.767,13562.900,0.0,11.783,java / 0%,java / 2683305984%
28-11 15:33:34,2.026,0.702,97.179,0.075,0.0,0.018,16868962304.0,456495104.0,21689982976.0,11545591808.0,19405.400,13691.083,0.0,12.900,java / 0%,java / 2683305984%
28-11 15:34:34,1.583,0.656,97.664,0.080,0.0,0.017,16877330432.0,456495104.0,21683830784.0,11543375872.0,19368.500,13459.583,0.0,13.200,java / 0%,java / 2683256832%
28-11 15:35:34,1.667,0.690,97.542,0.081,0.0,0.020,16894656512.0,456499200.0,21725020160.0,11484856320.0,621720.150,28919.450,0.0,12.883,java / 0%,java / 2683305984%
28-11 15:36:34,1.664,0.666,97.547,0.104,0.0,0.020,16895823872.0,456515584.0,21731024896.0,11477667840.0,19379.900,13864.233,0.017,14.650,java / 0%,java / 2683297792%
28-11 15:37:34,1.677,0.665,97.480,0.160,0.0,0.017,16878960640.0,456527872.0,21795528704.0,11430014976.0,19075.533,13622.133,0.050,18.633,java / 0%,java / 2683305984%
