"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
06-12 03:11:40,0.136,0.052,99.804,0.008,0.0,0.001,1899732992.0,218918912.0,3752009728.0,10802515968.0,2813.700,7221.550,0.0,1.500,java / 0%,java / 717045760%
06-12 03:12:40,0.143,0.056,99.791,0.010,0.0,0.0,1900687360.0,218918912.0,3752022016.0,10801549312.0,2832.183,7271.717,0.0,1.667,java / 0%,java / 717045760%
06-12 03:13:40,0.131,0.053,99.798,0.017,0.0,0.0,1900126208.0,218918912.0,3752034304.0,10802098176.0,2806.167,7220.850,0.0,1.667,java / 0%,java / 717049856%
06-12 03:14:40,0.147,0.056,99.788,0.009,0.0,0.0,1900085248.0,218918912.0,3752050688.0,10802122752.0,2775.700,7211.717,0.0,1.833,java / 0%,java / 717045760%
06-12 03:15:39,0.138,0.057,99.791,0.014,0.0,0.001,1901469696.0,218918912.0,3752083456.0,10800705536.0,3242.350,7458.350,0.0,2.133,java / 0%,java / 717049856%
06-12 03:16:39,0.143,0.058,99.782,0.017,0.0,0.0,1901199360.0,218918912.0,3752095744.0,10800963584.0,2811.550,7228.433,0.0,1.633,java / 0%,java / 717045760%
06-12 03:17:39,0.140,0.054,99.798,0.008,0.0,0.0,1901166592.0,218918912.0,3752108032.0,10800984064.0,2834.150,7259.483,0.0,1.750,java / 0%,java / 717045760%
06-12 03:18:40,0.137,0.055,99.791,0.017,0.0,0.001,1900498944.0,218918912.0,3752124416.0,10801635328.0,2808.400,7220.933,0.0,1.833,java / 0%,java / 717049856%
06-12 03:19:40,0.129,0.051,99.805,0.014,0.0,0.0,1900093440.0,218918912.0,3752136704.0,10802028544.0,2810.433,7218.133,0.0,1.567,java / 0%,java / 717045760%
06-12 03:20:40,0.149,0.059,99.776,0.016,0.0,0.0,1901133824.0,218918912.0,3752169472.0,10800955392.0,3206.133,7399.217,0.0,2.450,java / 0%,java / 717049856%
06-12 03:21:40,0.129,0.051,99.805,0.015,0.0,0.0,1900371968.0,218918912.0,3752189952.0,10801696768.0,2897.200,7289.617,0.0,1.650,java / 0%,java / 717045760%
